07:07:12 ,28.30,74.80,-1.00,0.09
07:07:17 ,28.30,74.70,0.00,0.25
07:07:22 ,28.40,74.60,0.02,0.25
07:07:27 ,28.40,74.50,-1.00,0.03
07:07:32 ,28.40,74.30,-1.00,0.09
07:07:37 ,28.40,74.20,-1.00,0.25
07:07:42 ,28.40,74.10,-1.00,0.05
07:07:48 ,28.40,74.00,0.01,0.10
07:07:53 ,28.40,74.00,-1.00,0.06
07:07:58 ,28.40,73.90,-1.00,0.09
07:08:03 ,28.40,73.90,-1.00,0.25
07:08:08 ,28.40,73.80,0.00,0.04
07:08:13 ,28.40,73.70,-1.00,0.02
07:08:18 ,28.40,73.60,-1.00,0.02
07:08:23 ,28.30,73.60,-1.00,0.06
07:08:28 ,28.30,73.60,-1.00,0.07
07:08:33 ,28.30,73.60,0.00,0.01
07:08:38 ,28.30,73.60,-1.00,0.03
07:08:43 ,28.30,73.60,0.31,0.17
07:08:48 ,28.30,73.60,0.34,0.03
07:08:53 ,28.30,73.50,0.33,0.10
07:08:58 ,28.30,73.50,0.34,0.02
07:09:03 ,28.40,73.50,0.59,0.06
07:09:08 ,28.40,73.60,0.65,0.02
07:09:13 ,28.40,73.60,0.57,0.01
07:09:18 ,28.40,73.50,0.58,0.02
07:09:23 ,28.50,73.30,0.53,0.10
07:09:28 ,28.50,73.20,0.59,0.16
07:09:33 ,28.50,73.20,0.56,0.05
07:09:38 ,28.50,73.20,0.55,0.11
07:09:43 ,28.50,73.00,0.53,0.02
07:09:48 ,28.50,73.00,0.54,0.03
07:09:53 ,28.50,73.00,0.57,0.03
07:09:58 ,28.60,72.90,0.56,0.09
07:10:03 ,28.60,72.90,0.53,0.01
07:10:08 ,28.60,72.80,0.56,0.08
07:10:13 ,28.70,72.60,0.52,0.07
07:10:18 ,28.70,72.50,0.53,0.04
07:10:23 ,28.70,72.50,0.56,0.02
07:10:28 ,28.70,72.40,0.53,0.02
07:10:33 ,28.70,72.30,0.53,0.02
07:10:38 ,28.70,72.30,0.51,0.03
07:10:43 ,28.60,72.30,0.52,0.05
07:10:48 ,28.60,72.30,0.51,-1.00
07:10:53 ,28.60,72.30,0.52,0.03
07:10:58 ,28.60,72.30,0.46,0.03
07:11:03 ,28.60,72.30,0.48,0.01
07:11:09 ,28.60,72.30,0.47,0.02
07:11:14 ,28.60,72.40,0.49,0.05
07:11:19 ,28.60,72.40,0.48,0.04
07:11:24 ,28.60,72.50,0.48,0.03
07:11:29 ,28.60,72.50,0.48,0.00
07:11:34 ,28.60,72.50,0.48,0.02
07:11:39 ,28.60,72.40,0.46,0.03
07:11:44 ,28.60,72.40,0.49,0.02
07:11:49 ,28.60,72.40,0.50,0.02
07:11:54 ,28.70,72.40,0.46,0.03
07:11:59 ,28.70,72.40,0.46,0.02
07:12:04 ,28.70,72.30,0.48,0.03
07:12:09 ,28.70,72.30,0.48,0.01
07:12:14 ,28.70,72.30,0.47,0.04
07:12:19 ,28.80,72.20,0.48,0.00
07:12:24 ,28.80,72.20,0.49,0.02
07:12:29 ,28.80,72.20,0.47,0.01
07:12:34 ,28.90,72.00,0.47,0.03
07:12:39 ,28.90,72.00,0.51,0.02
07:12:44 ,28.90,72.00,0.51,0.02
07:12:49 ,28.90,71.90,0.49,0.01
07:12:54 ,29.00,71.80,0.51,0.00
07:12:59 ,29.00,71.80,0.47,0.00
07:13:04 ,29.00,71.70,0.52,0.02
07:13:09 ,28.90,71.70,0.53,0.00
07:13:14 ,28.90,71.70,0.52,0.02
07:13:19 ,28.80,71.60,0.49,0.05
07:13:24 ,28.70,71.70,0.53,0.05
07:13:29 ,28.70,71.80,0.49,0.02
07:13:34 ,28.70,71.90,0.45,0.03
07:13:39 ,28.70,72.00,0.53,0.01
07:13:44 ,28.60,72.00,0.51,0.00
07:13:49 ,28.60,72.20,0.52,0.02
07:13:54 ,28.70,72.30,0.53,0.00
07:13:59 ,28.70,72.40,0.51,0.03
07:14:04 ,28.80,72.30,0.62,0.02
07:14:09 ,28.80,72.40,0.53,0.00
07:14:14 ,28.90,72.50,0.52,0.00
07:14:19 ,28.90,72.40,0.54,0.00
07:14:25 ,29.00,72.20,0.54,0.03
07:14:30 ,29.00,72.10,0.56,0.00
07:14:35 ,29.10,72.10,0.54,0.00
07:14:40 ,29.10,72.10,0.49,0.02
07:14:45 ,29.20,71.90,0.53,0.01
07:14:50 ,29.20,71.80,0.55,0.00
07:14:55 ,29.20,71.80,0.53,0.01
07:15:00 ,29.30,71.50,0.53,0.00
07:15:05 ,29.30,71.20,0.54,0.01
07:15:10 ,29.30,71.10,0.53,0.00
07:15:15 ,29.30,71.00,0.52,0.00
07:15:20 ,29.30,70.80,0.60,0.01
07:15:25 ,29.30,70.70,0.59,0.02
07:15:30 ,29.30,70.60,0.59,0.02
07:15:35 ,29.30,70.50,0.60,0.02
07:15:40 ,29.30,70.50,0.56,0.02
07:15:45 ,29.30,70.40,0.60,0.01
07:15:50 ,29.30,70.30,0.56,0.02
07:15:55 ,29.30,70.30,0.59,0.00
07:16:00 ,29.30,70.30,0.56,0.00
07:16:05 ,29.30,70.30,0.60,0.01
07:16:10 ,29.20,70.50,0.60,0.01
07:16:15 ,29.20,70.60,0.58,0.02
07:16:20 ,29.20,70.70,0.56,0.02
07:16:25 ,29.20,70.70,0.60,0.00
07:16:30 ,29.20,70.80,0.53,0.02
07:16:35 ,29.20,70.80,0.58,0.00
07:16:40 ,29.20,70.80,0.60,0.02
07:16:45 ,29.20,70.70,0.58,0.02
07:16:50 ,29.20,70.70,0.56,0.07
07:16:55 ,29.10,70.80,0.56,0.02
07:17:00 ,29.10,70.80,0.56,0.03
07:17:05 ,29.10,70.80,0.56,0.03
07:17:10 ,29.00,70.70,0.55,0.02
07:17:15 ,29.00,70.70,0.57,0.02
07:17:20 ,28.90,71.00,0.47,0.00
07:17:25 ,28.90,70.90,0.56,0.02
07:17:30 ,28.90,70.90,0.54,0.00
07:17:35 ,28.90,70.90,0.54,0.02
07:17:40 ,29.00,70.70,0.55,0.02
07:17:46 ,29.00,70.70,0.56,0.02
07:17:51 ,29.00,70.70,0.57,0.11
07:17:56 ,29.00,70.80,0.56,0.00
07:18:01 ,29.10,70.90,0.49,0.02
07:18:06 ,29.10,70.70,0.55,0.00
07:18:11 ,29.20,70.70,0.59,0.01
07:18:16 ,29.20,70.60,0.55,0.01
07:18:21 ,29.20,70.40,0.53,0.02
07:18:26 ,29.20,70.40,0.55,0.00
07:18:31 ,29.30,70.30,0.53,0.05
07:18:36 ,29.30,70.20,0.55,0.00
07:18:41 ,29.30,70.10,0.55,0.01
07:18:46 ,29.30,69.90,0.57,0.01
07:18:51 ,29.30,69.80,0.54,0.02
07:18:56 ,29.30,69.80,0.63,0.00
07:19:01 ,29.30,69.80,0.55,-1.00
07:19:06 ,29.30,69.70,0.54,0.01
07:19:11 ,29.30,69.60,0.56,0.00
07:19:16 ,29.30,69.50,0.56,-1.00
07:19:21 ,29.30,69.60,0.56,-1.00
07:19:26 ,29.30,69.60,0.53,0.00
07:19:31 ,29.30,69.60,0.54,0.00
07:19:36 ,29.30,69.60,0.57,0.02
07:19:41 ,29.30,69.50,0.54,0.01
07:19:46 ,29.30,69.50,0.55,0.10
07:19:51 ,29.30,69.50,0.53,-1.00
07:19:56 ,29.40,69.50,0.53,0.02
07:20:01 ,29.40,69.30,0.57,0.02
07:20:06 ,29.30,69.20,0.55,0.00
07:20:11 ,29.30,69.10,0.47,0.00
07:20:16 ,29.30,69.10,0.51,0.02
07:20:21 ,29.30,69.10,0.53,0.00
07:20:26 ,29.30,69.10,0.55,0.02
07:20:31 ,29.30,69.10,0.56,0.02
07:20:36 ,29.30,69.10,0.53,0.02
07:20:41 ,29.30,69.10,0.56,0.01
07:20:46 ,29.30,69.10,0.56,0.01
07:20:51 ,29.20,69.20,0.53,0.00
07:20:56 ,29.20,69.20,0.53,0.00
07:21:01 ,29.20,69.30,0.53,0.02
07:21:07 ,29.10,69.40,0.55,0.01
07:21:12 ,29.10,69.60,0.58,0.00
07:21:17 ,29.10,69.70,0.56,0.00
07:21:22 ,29.10,69.70,0.58,0.02
07:21:27 ,29.00,69.70,0.58,0.00
07:21:32 ,29.00,69.80,0.54,-1.00
07:21:37 ,29.00,69.90,0.53,0.02
07:21:42 ,28.90,70.00,0.58,0.01
07:21:47 ,28.90,70.10,0.50,0.02
07:21:52 ,29.00,70.10,0.53,0.00
07:21:57 ,29.00,70.30,0.57,0.01
07:22:02 ,29.00,70.30,0.56,0.00
07:22:07 ,29.00,70.20,0.53,0.00
07:22:12 ,29.00,70.10,0.53,0.00
07:22:17 ,29.00,70.10,0.24,0.00
07:22:22 ,29.00,70.00,0.55,-1.00
07:22:27 ,29.00,70.00,0.53,-1.00
07:22:32 ,29.00,70.00,0.54,0.00
07:22:37 ,29.00,70.10,0.56,0.02
07:22:42 ,29.00,70.00,0.54,0.00
07:22:47 ,29.00,70.00,0.56,0.01
07:22:52 ,29.00,69.90,0.56,0.00
07:22:57 ,29.00,69.70,0.57,0.00
07:23:02 ,29.00,69.70,0.56,0.02
07:23:07 ,29.00,69.70,0.56,0.02
07:23:12 ,29.00,69.70,0.56,0.17
